Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV088,12/14/20,,37.536,,12.96,,,,54.78,87.648,51.8
EV088,12/15/20,,55.352,,11.98,,,,53.78,86.048,50.6
EV088,12/16/20,,33.932,,14.32,,,,50.2,80.32,51.6
EV088,12/17/20,,49.674,,15.69,,,,60.62,96.992,51.8
EV088,12/18/20,,53.108,,12.69,,,,55.19,88.304,50.7
EV088,12/19/20,,51.323,,16.03,,,,63.48,101.568,51.7
EV088,12/20/20,,55.097,,17.09,,,,54.59,87.344,55.6
EV088,12/21/20,,67.881,,16.03,,,,67.89,108.624,57.9
EV088,12/22/20,,48.994,,13.64,,,,46.37,74.192,55.2
EV088,12/23/20,,45.934,,13.67,,,,47.91,76.656,51.8
EV088,12/24/20,,39.389,,7.93,,,,47.36,75.776,49.9
EV088,12/25/20,,0,,0,,,,0,0,52.1
EV088,12/26/20,,62.169,,15.61,,,,60.07,96.112,52.8
EV088,12/27/20,,65.382,,15.35,,,,67.38,107.808,50.8
EV088,12/28/20,,71.74,,17.6,,,,75.41,120.656,47.3
EV088,12/29/20,,57.698,,13.26,,,,62.72,100.352,48.4
EV088,12/30/20,,54.468,,15.43,,,,61.66,98.656,54.6
EV088,12/31/20,,48.79,,14.06,,,,60.29,96.464,51.3
EV088,01/01/21,,63.733,,16.06,,,,67.11,107.376,57.5
EV088,01/02/21,,53.584,,15.76,,,,53.41,85.456,49.5
EV088,01/03/21,,45.713,,12.94,,,,55.39,88.624,48.6
EV088,01/04/21,,64.787,,14.31,,,,72.69,116.304,49.5
EV088,01/05/21,,53.839,,13.25,,,,83.28,133.248,51.3
EV088,01/06/21,,37.451,,10.68,,,,57.82,92.512,53.3
EV088,01/07/21,,38.233,,12.49,,,,50.25,80.4,55
EV088,01/08/21,,32.181,,10.33,,,,47.75,76.4,64.8
EV088,01/09/21,,57.953,,14.43,,,,62.11,99.376,59.5
EV088,01/10/21,,66.776,,15.53,,,,79.23,126.768,59.6
EV088,01/11/21,,38.012,,9.37,,,,37.14,59.424,61
EV088,01/12/21,,33.473,,9.58,,,,42.2,67.52,53.7
EV088,01/13/21,,40.324,,11.72,,,,48.76,78.016,58.3
EV088,01/14/21,,53.125,,15.28,,,,51.34,82.144,61.3
EV088,01/15/21,,47.379,,12.45,,,,48.58,77.728,63.8
EV088,01/16/21,,48.518,,12.18,,,,54.05,86.48,62.4
EV088,01/17/21,,69.326,,13.53,,,,61.35,98.16,60.5
EV088,01/18/21,,33.354,,10.34,,,,32.93,52.688,58.7
EV088,01/19/21,,32.147,,11.16,,,,40.99,65.584,55.5
EV088,01/20/21,,46.597,,13.45,,,,53.76,86.016,55.7
EV088,01/21/21,,50.915,,14.21,,,,52.15,83.44,54.3
EV088,01/22/21,,49.98,,14.1,,,,61.23,97.968,51.7
EV088,01/23/21,,36.006,,14.68,,,,63.88,102.208,48.3
EV088,01/24/21,,46.954,,12.23,,,,60.11,96.176,47.3
EV088,01/25/21,,27.013,,13.23,,,,54.58,87.328,45
EV088,01/26/21,,59.959,,14.55,,,,69.57,111.312,42.1
EV088,01/27/21,,66.436,,15.17,,,,82.73,132.368,47.1
EV088,01/28/21,,37.247,,11.76,,,,56.15,89.84,47.7
EV088,01/29/21,,41.752,,17.57,,,,66.23,105.968,46.1
EV088,01/30/21,,43.724,,12.82,,,,61.63,98.608,45.8
EV088,01/31/21,,58.939,,14.75,,,,70.79,113.264,51
EV088,02/01/21,,27.523,,11.2,,,,34.94,55.904,57.1
