Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Average Speed,Maximum Speed
EV205,02/03/2023,,28.2,,,6.26666666666667,96.05,81,15.05,62,54.27,,,96.05,79.3,,,17.15,51.6
EV205,02/04/2023,,0.4,,,,,,,1.71,,,,,,,,,
EV205,02/05/2023,,104.5,,,14.9333333333333,100,46,54,193.54,47.87,,,100,46,,,11.28,37.7
EV205,02/06/2023,,84.6,,,12.4666666666667,100,46,54,197.31,47.93,,,100,45.9,,,12.84,40.1
EV205,02/07/2023,,85.8,,,12.1833333333333,100,53,47,176.62,51.01,,,100,52.17,,,12.48,43.5
EV205,02/08/2023,,85.8,,,12.3833333333333,100,33,67,235.82,50.86,,,100,32.88,,,11.99,39.2
EV205,02/09/2023,,85.6,,,12.2333333333333,100,19,81,289.77,40.81,,,100,18.77,,,12.78,42.3
EV205,02/10/2023,,0.3,,,,,,,2.93,,,,,,,,,
EV205,02/12/2023,,80.6,,,11.1333333333333,94.57,57,37.57,136,51.54,,,94.57,56.61,,,11.91,43.2
EV205,02/13/2023,,0,,,,,,,0.31,,,,,,,,,
EV205,02/14/2023,,85,,,12.5333333333333,100,42,58,211.21,51.67,,,100,41.57,,,12.94,40.8
EV205,02/15/2023,,58.5,,,9.2,100,34,66,232.97,27.1,,,100,34,,,10.83,29.8
EV205,02/16/2023,,0,,,,,,,0.19,,,,,,,,,
EV205,02/17/2023,,75.4,,,,,86,,221.16,,,,86,86,,,,
EV205,02/18/2023,,97.7,,,13.05,100,55,45,168.13,53.96,,,100,54.91,,,12.01,34.6
EV205,02/19/2023,,104.6,,,,,51,,184.88,,,,51,51,,,,
EV205,02/21/2023,,0.4,,,,,,,1.85,,,,,,,,,
EV205,02/22/2023,,41.5,,,,,73,,103.28,,,,73,73,,,,
EV205,02/24/2023,,56,,,5.16666666666667,72.05,96,,97.09,44.07,,,100,50.47,,,29.56,65.8
EV205,02/25/2023,,0.3,,,,,,,1.09,,,,,,,,,
EV205,02/26/2023,,104.9,,,,,52,,180.85,,,,52,52,,,,
EV205,02/27/2023,,85.9,,,,,96,,158.45,,,,96,96,,,,
EV205,02/28/2023,,83.5,,,12.2666666666667,100,36,64,230.37,48.73,,,100,36,,,36,100
EV205,03/01/2023,,76.8,,,12.0166666666667,100,40,60,200,40.95,,,100,39.9,,,11.63,38.9
EV205,03/02/2023,,104.5,,,,,38,,218.7,,,,38,38,,,,
EV205,03/03/2023,,54.9,,,16.65,38.42,73,,107.65,42.78,,,100,37.52,,,13.44,43.2
EV205,03/04/2023,,110.3,,,15.0333333333333,100,28,72,251.63,43.97,,,100,27.63,,,12.48,42.9
EV205,03/05/2023,,2.2,,,0.166666666666667,28.26,28,0.260000000000002,2.97,37.02,,,28.26,27.63,,,21.33,42.9
EV205,03/06/2023,,51.1,,,7.38333333333333,100,74,26,99.37,48.39,,,100,74,,,12.64,39.1
EV205,03/07/2023,,0.1,,,,,,,1.01,,,,,,,,,
EV205,03/21/2023,,0.1,,,,,,,4.03,,,,,,,,,
EV205,03/22/2023,,37.1,,,4.9,100,73,27,106.17,42.33,,,100,73,,,12.07,42.6
EV205,03/23/2023,,1.3,,,0.116666666666667,72.55,72,0.549999999999997,3.39,40.94,,,72.55,71.74,,,16.93,42
EV205,03/24/2023,,38.2,,,1.48333333333333,100,85,15,59.58,57.11,,,100,85,,,28.28,59.6
EV205,03/27/2023,,0.1,,,0.0333333333333333,79.13,79,0.129999999999995,1,55.47,,,79.13,79,,,7.89,12
EV205,03/28/2023,,54.1,,,7.55,100,75,25,99.21,47.39,,,100,74.37,,,14.01,45
EV205,03/29/2023,,0.2,,,,,,,1.2,,,,,,,,,
EV205,03/30/2023,,26.1,,,5.11666666666667,100,76,24,88.61,44.21,,,100,75.69,,,14.12,43.3
EV205,03/31/2023,,85.7,,,12.3333333333333,100,51,49,182.07,51.18,,,100,50.08,,,13.09,44.7
EV205,04/03/2023,,29.7,,,9.81666666666667,100,88,12,53.59,54.31,,,100,87.48,,,21.99,55.6
EV205,04/05/2023,,85.1,,,12.3666666666667,100,51,49,178.95,42.73,,,100,50.93,,,11.35,39.6
EV205,04/06/2023,,85.9,,,12.5833333333333,100,61,39,149.44,55.86,,,100,60.24,,,11.51,37.9
EV205,04/07/2023,,85.8,,,12.2,100,63,37,139.96,64.02,,,100,63,,,12.48,46.3
EV205,04/08/2023,,108.4,,,16.3166666666667,100,49,51,173,63.07,,,100,48.94,,,13.21,37.8
EV205,04/09/2023,,108,,,23.9666666666667,48.6,55,,167.47,61.9,,,100,48.04,,,12.7,38.8
EV205,04/10/2023,,84.7,,,12.35,100,66,34,128,73.32,,,100,65.98,,,11.49,41.5
EV205,04/11/2023,,55.7,,,8.28333333333333,100,74,26,102.26,76.56,,,100,74,,,12.31,37.4
