Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV050,02/23/21,,34,,4,,,,52.56,84.096,56
EV050,02/24/21,,33,,7.1,,,,47.79,76.464,56
EV050,02/25/21,,55,,10.92,,,,86.66,138.656,54
EV050,02/26/21,,55,,8.99,,,,80.91,129.456,51
EV050,02/27/21,,39,,8.31,,,,63.45,101.52,54
EV050,02/28/21,,10,,3.3,,,,14.61,23.376,52
EV050,03/01/21,,48,,9.4,,,,73.33,117.328,55
EV050,03/02/21,,9,,1.63,,,,17.58,28.128,53
EV050,03/03/21,,0,,0,,,,0,0,54
EV050,03/04/21,,16,,3.01,,,,28.41,45.456,53
EV050,03/05/21,,23,,4.98,,,,37.99,60.784,54
EV050,03/06/21,,32,,9.91,,,,51.05,81.68,55
EV050,03/07/21,,23,,3.91,,,,33.52,53.632,52
EV050,03/08/21,,37,,11.6,,,,56.61,90.576,53
EV050,03/09/21,,0,,0,,,,102.4,163.84,51
EV050,03/10/21,,61,,11.62,,,,102.62,164.192,49
EV050,03/11/21,,36,,6.69,,,,53.82,86.112,45
EV050,03/12/21,,35,,8.81,,,,61.43,98.288,47
EV050,03/13/21,,28,,5.55,,,,47.76,76.416,49
EV050,03/14/21,,25,,5.13,,,,40.93,65.488,47
EV050,03/15/21,,16,,6.05,,,,32.48,51.968,47
EV050,03/16/21,,9,,3.27,,,,14.66,23.456,44
EV050,03/17/21,,39,,5.07,,,,59.72,95.552,47
EV050,03/18/21,,1,,0.42,,,,0.7,1.12,53
EV050,03/19/21,,9,,1.9,,,,11.31,18.096,54
EV050,03/20/21,,0,,0,,,,0,0,49
EV050,03/21/21,,1,,0.17,,,,1.14,1.824,50
EV050,03/22/21,,89,,16.06,,,,131.97,211.152,51
EV050,03/23/21,,36,,6.33,,,,45.35,72.56,54
EV050,03/24/21,,71,,11.34,,,,92.23,147.568,51
EV050,03/25/21,,31,,5.19,,,,41.83,66.928,53
EV050,03/26/21,,49,,10.31,,,,73.62,117.792,54
EV050,03/27/21,,14,,3.14,,,,19.98,31.968,56
EV050,03/28/21,,7,,4.5,,,,13.2,21.12,59
EV050,03/29/21,,25,,4.13,,,,31.45,50.32,59
EV050,03/30/21,,19,,5.63,,,,31.53,50.448,60
EV050,03/31/21,,78,,10.07,,,,101.42,162.272,58
EV050,04/01/21,,24,,6.96,,,,34.01,54.416,63
EV050,04/02/21,,33,,8.97,,,,48.49,77.584,65
EV050,04/03/21,,25,,5.95,,,,34.5,55.2,56
EV050,04/04/21,,40,,9.04,,,,59.31,94.896,53
EV050,04/05/21,,32,,6.02,,,,43.18,69.088,55
EV050,04/06/21,,50,,6.06,,,,57.48,91.968,54
EV050,04/07/21,,44,,7.34,,,,72.54,116.064,58
EV050,04/08/21,,19,,3.07,,,,27.27,43.632,55
EV050,04/09/21,,37,,5.46,,,,50.96,81.536,59
EV050,04/10/21,,45,,7.82,,,,59.6,95.36,56
EV050,04/11/21,,35,,5.85,,,,51.04,81.664,60
EV050,04/12/21,,0,,0.02,,,,0.02,0.032,61
EV050,04/13/21,,57,,12.15,,,,85.75,137.2,62
EV050,04/14/21,,66,,12.67,,,,98.06,156.896,55
EV050,04/15/21,,57,,8.34,,,,73.71,117.936,58
EV050,04/16/21,,0,,0,,,,0,0,59
EV050,04/17/21,,79,,15.93,,,,115.65,185.04,62
EV050,04/18/21,,42,,9.04,,,,65.88,105.408,65
EV050,04/19/21,,57,,13.02,,,,85.88,137.408,66
EV050,04/20/21,,44,,8.71,,,,67.69,108.304,62
EV050,04/21/21,,61,,10.8,,,,86.08,137.728,57
EV050,04/22/21,,38,,6.38,,,,61.83,98.928,59
EV050,04/23/21,,35,,7.65,,,,49.94,79.904,57
EV050,04/24/21,,25,,7.56,,,,37.21,59.536,58
EV050,04/25/21,,8,,1.05,,,,11.62,18.592,56
EV050,04/26/21,,24,,6.2,,,,37.25,59.6,51
EV050,04/27/21,,62,,9.64,,,,87.26,139.616,57
EV050,04/28/21,,33,,12,,,,51.6,82.56,63
EV050,04/29/21,,27,,7.47,,,,48.3,77.28,69
EV050,04/30/21,,17,,2.43,,,,25.81,41.296,70
EV050,05/01/21,,5,,1.8,,,,5.04,8.064,65
EV050,05/02/21,,37,,9.83,,,,66.15,105.84,63
EV050,05/03/21,,39,,11.17,,,,60.84,97.344,70
EV050,05/04/21,,42,,7.99,,,,57.73,92.368,73
EV050,05/05/21,,28,,9.42,,,,46.53,74.448,73
EV050,05/06/21,,37,,15.11,,,,54.32,86.912,71
EV050,05/07/21,,20,,5.57,,,,26.38,42.208,62
EV050,05/08/21,,52,,9.03,,,,75.81,121.296,69
EV050,05/09/21,,55,,9.02,,,,77.91,124.656,73
EV050,05/10/21,,1,,0.23,,,,1.37,2.192,72
EV050,05/11/21,,32,,4.96,,,,36.35,58.16,73
EV050,05/12/21,,42,,7.26,,,,52.99,84.784,73
EV050,05/13/21,,23,,3.63,,,,27.49,43.984,70
EV050,05/14/21,,36,,9.22,,,,45.2,72.32,67
EV050,05/15/21,,50,,11.34,,,,80.09,128.144,61
EV050,05/16/21,,0,,0,,,,0,0,62
EV050,05/17/21,,0,,0.08,,,,0.3,0.48,62
EV050,05/18/21,,43,,8.25,,,,55.25,88.4,63
