Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV131,01/21/2022,,117.47,,,20.97,,,,300.34,31.04,,,,
EV131,01/22/2022,,0.01,,,15.61,,,,0.39,27.68,,,,
EV131,01/24/2022,,120.27,,,18.59,,,,417.8,23.48,,,,
EV131,01/25/2022,,26.99,,,14.84,,,,95.62,22.7,,,,
EV131,01/26/2022,,96.57,,,16.87,,,,300.67,20.419999999999998,,,,
EV131,01/27/2022,,108.78,,,22.2,,,,400.31,18.439999999999998,,,,
EV131,01/28/2022,,94.51,,,22.25,,,,286.19,18.319999999999997,,,,
EV131,01/29/2022,,,,,,,,,,18.86,,,,
EV131,01/30/2022,,,,,,,,,,22.82,,,,
EV131,01/31/2022,,90.96,,,21.97,,,,260.58,26.48,,,,
EV131,02/01/2022,,64.03,,,15.41,,,,239.2,18.44,,,,
EV131,02/02/2022,,99.04,,,17.12,,,,433.48,5.959999999999998,,,,
EV131,02/03/2022,,91.22,,,21.88,,,,338.58,14.24,,,,
EV131,02/04/2022,,97.05,,,22.32,,,,301.22,25.82,,,,
EV131,02/05/2022,,0,,,22.84,,,,0,33.14,,,,
EV131,02/06/2022,,,,,,,,,,29.54,,,,
