Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV132,11/29/2021,,39.74,,,19.77,,,,95.43,42.440000000000005,,,,
EV132,11/30/2021,,71.87,,,19.67,,,,194.64,39.74,,,,
EV132,12/01/2021,,81.07,,,18.98,,,,176.43,49.04,,,,
EV132,12/02/2021,,129.03,,,21.96,,,,247.93,48.56,,,,
EV132,12/03/2021,,121.26,,,22.42,,,,263.65,36.68,,,,
EV132,12/04/2021,,,,,,,,,,35.72,,,,
EV132,12/05/2021,,,,,,,,,,26.18,,,,
EV132,12/06/2021,,43.41,,,20.28,,,,131.23,22.28,,,,
EV132,12/07/2021,,78.09,,,21.89,,,,247.58,29.24,,,,
EV132,12/08/2021,,90.67,,,21.2,,,,224.63,32.6,,,,
EV132,12/09/2021,,25.65,,,11.11,,,,91.86,25.16,,,,
EV132,12/10/2021,,83.73,,,9.2,,,,233.45,23.36,,,,
EV132,12/11/2021,,0.01,,,23.96,,,,0.06,29.84,,,,
EV132,12/12/2021,,,,,,,,,,30.8,,,,
EV132,12/13/2021,,118.82,,,22.3,,,,344.47,28.94,,,,
EV132,12/14/2021,,100.99,,,22.88,,,,345.53,28.64,,,,
EV132,12/15/2021,,105.55,,,19.82,,,,332.55,19.76,,,,
EV132,12/16/2021,,96.45,,,22.32,,,,351.39,18.62,,,,
EV132,12/17/2021,,116.68,,,22.73,,,,388.03,15.38,,,,
EV132,12/18/2021,,,,,,,,,,17.24,,,,
EV132,12/19/2021,,,,,,,,,,29,,,,
EV132,12/20/2021,,79.57,,,21.62,,,,278.87,27.74,,,,
EV132,12/21/2021,,85.12,,,21.37,,,,274.13,29,,,,
EV132,12/22/2021,,48.04,,,19.39,,,,168.72,29.6,,,,
EV132,12/23/2021,,70.39,,,19.76,,,,195.75,30.319999999999997,,,,
EV132,12/24/2021,,37.18,,,17,,,,134.92,24.86,,,,
EV132,12/25/2021,,,,,,,,,,24.02,,,,
EV132,12/26/2021,,,,,,,,,,20.06,,,,
EV132,12/27/2021,,117.64,,,23.41,,,,420.86,11.059999999999999,,,,
EV132,12/28/2021,,59.46,,,18.31,,,,224.93,10.28,,,,
EV132,12/29/2021,,49.62,,,19.76,,,,157,10.82,,,,
EV132,12/30/2021,,77.01,,,21.33,,,,278.68,14,,,,
EV132,12/31/2021,,123.56,,,23.36,,,,456.22,11.72,,,,
EV132,01/01/2022,,,,,,,,,,6.080000000000001,,,,
EV132,01/02/2022,,,,,,,,,,13.58,,,,
EV132,01/03/2022,,79.16,,,21.82,,,,294.2,18.32,,,,
EV132,01/04/2022,,87.32,,,21.23,,,,299.8,24.5,,,,
EV132,01/05/2022,,48.71,,,13.65,,,,184.8,19.339999999999996,,,,
EV132,01/06/2022,,99.74,,,15.57,,,,379.13,16.16,,,,
EV132,01/07/2022,,83.2,,,20.62,,,,250.22,26.3,,,,
EV132,01/08/2022,,0,,,23.99,,,,0,25.4,,,,
EV132,01/09/2022,,,,,,,,,,18.5,,,,
EV132,01/10/2022,,119.56,,,21.18,,,,358.12,15.08,,,,
EV132,01/11/2022,,75.91,,,21.66,,,,233.64,19.34,,,,
EV132,01/12/2022,,87.84,,,20.67,,,,229.92,31.88,,,,
EV132,01/13/2022,,114.19,,,22.44,,,,287.43,31.580000000000002,,,,
EV132,01/14/2022,,99.56,,,19.65,,,,242.7,29.72,,,,
EV132,01/15/2022,,0.23,,,10.84,,,,1.54,26.66,,,,
EV132,01/18/2022,,89.78,,,13.89,,,,239.02,31.52,,,,
EV132,01/19/2022,,25.43,,,13.51,,,,48.69,29.48,,,,
EV132,01/20/2022,,135.87,,,17.41,,,,341.67,29.48,,,,
EV132,01/21/2022,,87.12,,,19.43,,,,191.43,31.04,,,,
EV132,01/22/2022,,0.01,,,0.02,,,,0.2,27.68,,,,
EV132,01/24/2022,,117.98,,,14.82,,,,298.87,23.48,,,,
EV132,01/25/2022,,70.56,,,22.56,,,,189.72,22.7,,,,
EV132,01/26/2022,,102.84,,,23.19,,,,292.93,20.419999999999998,,,,
EV132,01/27/2022,,29.85,,,18.61,,,,89.82,18.439999999999998,,,,
EV132,01/28/2022,,50.44,,,13.94,,,,157.53,18.319999999999997,,,,
EV132,01/29/2022,,,,,,,,,,18.86,,,,
EV132,01/30/2022,,,,,,,,,,22.82,,,,
EV132,01/31/2022,,119.48,,,23.76,,,,329.62,26.48,,,,
EV132,02/01/2022,,71.49,,,16,,,,195.87,18.44,,,,
EV132,02/02/2022,,0.26,,,11.99,,,,28.73,5.959999999999998,,,,
EV132,02/03/2022,,123.27,,,20.79,,,,362.13,14.24,,,,
EV132,02/04/2022,,103.91,,,22.45,,,,333.1,25.82,,,,
EV132,02/05/2022,,,,,,,,,,33.14,,,,
EV132,02/06/2022,,,,,,,,,,29.54,,,,
